Unique_ID,X,Y,composite1,Riverdis_value_remap,Road_value_remap,Railway_value_remap,Space_value_remap,Riverquality_value_remap,SUM_public,SUM_educat,SUM_Changi,SUM_reside,SUM_social,All_Ages_2,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Working_ag,Age_Struct,Persons_pe,All_househ,Couple_wit,Couple_w_1,House_Pric,House_Sale,Employment,Unemployme,Public_Tra,Transport,Transpor_1,Transpor_2,Household,Househol_1
2559,537549,186887,0.69,0,0.05,0,0.15,0,0,0,0,0,0,1955,573,404,424,423,131,1251,1124,122,653,126,87,195000,7,45.9,16,2.3,0,31.7,0,27901,22642
2560,537735,186887,0.85,0,0.06,0,0.1,0,159.1681957,0,0,513.8109741,0,2258,572,507,557,434,188,1498,1343,145,749,124,116,274995,33,58.4,8.5,3.4,0,99.6,0.4,32532,26335
2561,537921,186887,0.85,0,0.06,0,0,0,0,0,0,0,0,1863,368,518,533,295,149,1346,1286,189,621,116,120,313500,20,58.7,9,4.3,0,57.9,42.1,33776,27326
2562,534664,186941,0.77,0,0.03,0,0.13,0,2897.308495,0,0,0,0,1820,535,386,382,379,138,1147,1153,217,706,115,81,250000,11,46.7,15,3.9,0,98.3,1.7,30213,24485
2563,534850,186941,0.85,0,0.06,0,0.51,0,2574.94981,0,0,0,0,1820,535,386,382,379,138,1147,1153,217,706,115,81,250000,11,46.7,15,3.9,0,98.3,1.7,30213,24485
2564,535037,186941,0.69,0,0.05,0.1,0.18,0,603.3277054,0,1128.047974,6.724470139,0,2025,569,393,478,423,162,1294,1348,182,831,114,104,275000,31,49.5,15.9,2.5,0,58.3,0,31299,25351
2565,535223,186941,0.69,0.23,0.04,0,0,0,1767.803416,0,0,1424.044006,0,1387,396,253,435,257,46,945,813,139,480,86,95,283000,31,59.4,11.5,2.1,72,28,0,33920,27441
2566,535409,186941,0.54,0.96,0.01,0,0.38,0.55,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2567,535595,186941,0.46,0.35,0,0,0.6,0.09,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2568,535781,186941,0.46,0.14,0.06,0,0.69,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2569,535967,186941,0.46,0.83,0.02,0,0.52,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2570,536153,186941,0.46,0.93,0,0,0.72,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2571,536339,186941,0.69,0.47,0,0.03,0.1,0,3528.958023,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2572,536526,186941,0.69,0.09,0.21,0,0.29,0,2350.209961,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2573,536712,186941,0.46,0,0,0,0.44,0,1161.050049,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2574,536898,186941,0.38,0.18,0,0,0.6,0,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2575,537084,186941,0.38,0.98,0.03,0,0.19,0.55,189.5939941,0,509.0370026,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2576,537270,186941,0.62,0.15,0.03,0,0,0,0,0,0,0,0,2133,515,526,461,452,179,1439,1385,66,737,139,104,250000,24,54.3,10.5,2.9,0,89.1,0,31585,25580
2577,537456,186941,0.69,0,0.04,0,0.17,0,0,0,0,0,0,1955,573,404,424,423,131,1251,1124,122,653,126,87,195000,7,45.9,16,2.3,0,31.7,0,27901,22642
2578,537642,186941,0.69,0,0.05,0,0.08,0,0,0,0,0,0,1955,573,404,424,423,131,1251,1124,122,653,126,87,195000,7,45.9,16,2.3,0,31.7,0,27901,22642
2579,537828,186941,0.85,0,0.08,0,0,0,0,0,0,0,0,2258,572,507,557,434,188,1498,1343,145,749,124,116,274995,33,58.4,8.5,3.4,0,99.6,0.4,32532,26335
2580,534571,186994,0.77,0,0.12,0,0.37,0,1121.093196,0,0,631.6209717,0,2121,847,545,359,270,100,1174,1136,232,627,249,94,249000,5,50.1,12.2,4,0,100,0,36197,29256
2581,534757,186994,0.85,0,0.04,0,0.11,0,1870.975593,0,0,0,0,1820,535,386,382,379,138,1147,1153,217,706,115,81,250000,11,46.7,15,3.9,0,98.3,1.7,30213,24485
2582,534944,186994,0.85,0,0.17,0,0.28,0,1597.803841,0,0,0,0,1820,535,386,382,379,138,1147,1153,217,706,115,81,250000,11,46.7,15,3.9,0,98.3,1.7,30213,24485
2583,535130,186994,0.69,0.15,0.09,0.1,0,0,338.9704247,0,4017.379883,2.860239983,0,1387,396,253,435,257,46,945,813,139,480,86,95,283000,31,59.4,11.5,2.1,72,28,0,33920,27441
2584,535316,186994,0.69,0.86,0.03,0,0.14,0.55,985.1239929,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2585,535502,186994,0.54,0.68,0.02,0,0.6,0.36,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2586,535688,186994,0.46,0.07,0,0,0.61,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2587,535874,186994,0.46,0.58,0,0,0.3,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2588,536060,186994,0.46,0.87,0.03,0,0.16,0,701.8076978,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2589,536246,186994,0.69,0.39,0,0.01,0.18,0,5044.648163,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2590,536433,186994,0.69,0.13,0.21,0.04,0.27,0,703.4879761,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2591,536619,186994,0.46,0,0,0,0,0,1090.153275,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2592,536805,186994,0.38,0.05,0,0,0.6,0,568.190979,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2593,536991,186994,0.38,0.78,0,0,0.6,0.55,25.78050041,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2594,537177,186994,0.62,0.37,0.02,0,0,0.18,0,0,333.8059508,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2595,537363,186994,0.62,0,0.1,0,0.18,0,0,0,0,0,0,1955,573,404,424,423,131,1251,1124,122,653,126,87,195000,7,45.9,16,2.3,0,31.7,0,27901,22642
2596,537549,186994,0.69,0,0.06,0,0.17,0,0,0,0,0,0,1955,573,404,424,423,131,1251,1124,122,653,126,87,195000,7,45.9,16,2.3,0,31.7,0,27901,22642
2597,537735,186994,0.69,0,0.02,0,0,0,0,0,0,0,0,2258,572,507,557,434,188,1498,1343,145,749,124,116,274995,33,58.4,8.5,3.4,0,99.6,0.4,32532,26335
2598,537921,186994,0.85,0,0.09,0,0.2,0,0,0,0,0,0,1726,389,443,566,248,80,1257,1283,176,615,132,96,305000,32,63.6,7.3,3.4,0,97.2,0,36590,29570
2599,534478,187048,0.77,0,0.08,0,0.13,0,2222.783899,0,0,0,0,2121,847,545,359,270,100,1174,1136,232,627,249,94,249000,5,50.1,12.2,4,0,100,0,36197,29256
2600,534664,187048,0.77,0,0.06,0,0.35,0,2540.739429,0,0,0,0,1820,535,386,382,379,138,1147,1153,217,706,115,81,250000,11,46.7,15,3.9,0,98.3,1.7,30213,24485
2601,534850,187048,0.85,0,0.1,0,0.28,0,2408.830078,0,0,0,0,1820,535,386,382,379,138,1147,1153,217,706,115,81,250000,11,46.7,15,3.9,0,98.3,1.7,30213,24485
2602,535037,187048,0.69,0.09,0.06,0.08,0.12,0,617.4038887,0,0,0,0,2025,569,393,478,423,162,1294,1348,182,831,114,104,275000,31,49.5,15.9,2.5,0,58.3,0,31299,25351
2603,535223,187048,0.69,0.62,0.05,0,0,0.36,1851.689566,0,615.2009888,580.5189819,0,1387,396,253,435,257,46,945,813,139,480,86,95,283000,31,59.4,11.5,2.1,72,28,0,33920,27441
2604,535409,187048,0.54,0.93,0.02,0,0.77,0.55,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2605,535595,187048,0.46,0.16,0,0,0.6,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2606,535781,187048,0.46,0.24,0.03,0,0.37,0,375.5660095,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2607,535967,187048,0.46,0.96,0,0,0.33,0,1837.700273,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2608,536153,187048,0.69,0.32,0.02,0,0.1,0,1779.430731,0,26.19709969,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2609,536339,187048,0.69,0.13,0.24,0.04,0.3,0,1721.790588,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2610,536526,187048,0.69,0,0,0,0.17,0,3339.853792,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2611,536712,187048,0.46,0,0,0,0.23,0,1951.060059,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2612,536898,187048,0.38,0.32,0,0,0.21,0.18,2509.383171,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2613,537084,187048,0.38,0.76,0,0,0.01,0.55,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2614,537270,187048,0.62,0.07,0.09,0,0,0,0,0,0,0,0,1832,446,382,426,387,191,1195,1162,148,590,122,105,402500,24,55.2,9.6,3.2,0,100,0,34321,27761
2615,537456,187048,0.69,0,0.03,0,0.22,0,0,0,0,0,0,1955,573,404,424,423,131,1251,1124,122,653,126,87,195000,7,45.9,16,2.3,0,31.7,0,27901,22642
2616,537642,187048,0.69,0,0.05,0,0,0,0,0,0,0,0,2258,572,507,557,434,188,1498,1343,145,749,124,116,274995,33,58.4,8.5,3.4,0,99.6,0.4,32532,26335
2617,537828,187048,0.85,0,0.04,0,0,0,0,0,0,0,0,2258,572,507,557,434,188,1498,1343,145,749,124,116,274995,33,58.4,8.5,3.4,0,99.6,0.4,32532,26335
2618,538015,187048,0.85,0,0.2,0,0.07,0,0,10.59759998,0,0,0,1726,389,443,566,248,80,1257,1283,176,615,132,96,305000,32,63.6,7.3,3.4,0,97.2,0,36590,29570
2619,534571,187102,0.77,0.07,0.05,0,0.02,0,2867.847829,0,0,0,0,2121,847,545,359,270,100,1174,1136,232,627,249,94,249000,5,50.1,12.2,4,0,100,0,36197,29256
2620,534757,187102,0.46,0.03,0.07,0,0.11,0,3023.097374,0,0,0,0,1820,535,386,382,379,138,1147,1153,217,706,115,81,250000,11,46.7,15,3.9,0,98.3,1.7,30213,24485
2621,534944,187102,0.46,0.08,0.22,0,0.02,0,2652.848393,0,0,0,0,2025,569,393,478,423,162,1294,1348,182,831,114,104,275000,31,49.5,15.9,2.5,0,58.3,0,31299,25351
2622,535130,187102,0.69,0.39,0.07,0.11,0.04,0.18,0,0,1720.343121,0,0,2025,569,393,478,423,162,1294,1348,182,831,114,104,275000,31,49.5,15.9,2.5,0,58.3,0,31299,25351
2623,535316,187102,0.62,1,0.02,0,0.84,0.55,0,0,0,179.5677948,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2624,535502,187102,0.62,0.3,0,0,0.76,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2625,535688,187102,0.46,0.08,0.03,0,0.64,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2626,535874,187102,0.46,0.87,0,0,0.45,0,98.40899658,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2627,536060,187102,0.69,0.33,0,0,0,0,1320.120503,0,3419.920044,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2628,536246,187102,0.69,0.09,0.05,0.1,0.26,0,522.5104716,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2629,536433,187102,0.69,0,0,0,0.29,0,4323.350098,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2630,536619,187102,0.69,0,0,0,0,0,0,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2631,536805,187102,0.69,0.16,0,0,0.36,0,714.2381118,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2632,536991,187102,0.38,0.94,0,0,0.16,0.55,3430.51001,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2633,537177,187102,0.62,0.18,0,0,0,0,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2634,537363,187102,0.62,0,0.02,0,0.25,0,0,0,0,0,0,2133,515,526,461,452,179,1439,1385,66,737,139,104,250000,24,54.3,10.5,2.9,0,89.1,0,31585,25580
2635,537549,187102,0.69,0,0.07,0,0,0,0,0,0,0,0,1955,573,404,424,423,131,1251,1124,122,653,126,87,195000,7,45.9,16,2.3,0,31.7,0,27901,22642
2636,537735,187102,0.69,0,0.02,0,0,0,0,0,0,0,0,2258,572,507,557,434,188,1498,1343,145,749,124,116,274995,33,58.4,8.5,3.4,0,99.6,0.4,32532,26335
2637,537921,187102,0.69,0,0.06,0,0,0,3.378540039,0,0,0,0,1884,500,368,538,327,151,1233,1183,101,652,156,99,350000,22,58.7,9.7,3.4,0,90.1,6.1,35703,28862
2638,534478,187156,0.77,0.08,0.11,0,0.03,0,671.774807,0,0,0,0,1994,665,417,494,295,123,1206,1177,187,573,172,102,527500,4,61.2,6,3.5,0,92.9,7.1,51902,41946
2639,534664,187156,0.46,0.19,0.07,0,0,0,3684.261978,0,0,0,0,2046,672,385,438,384,167,1207,1147,119,716,133,82,331000,2,46.1,14.4,3.2,0,95.4,0,32348,26187
2640,534850,187156,0.46,0.07,0.05,0,0.11,0,1822.727093,0,0,762.6619873,0,2046,672,385,438,384,167,1207,1147,119,716,133,82,331000,2,46.1,14.4,3.2,0,95.4,0,32348,26187
2641,535037,187156,0.46,0.33,0.03,0,0.04,0.09,357.0549927,0,0,0,0,2025,569,393,478,423,162,1294,1348,182,831,114,104,275000,31,49.5,15.9,2.5,0,58.3,0,31299,25351
2642,535223,187156,0.69,1,0.03,0,0.55,0.55,702.3040161,0,719.4909973,710.5471039,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2643,535409,187156,0.62,0.71,0,0,1,0.09,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2644,535595,187156,0.62,0.04,0.01,0,0.82,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2645,535781,187156,0.46,0.37,0,0,0.17,0,2457.733332,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2646,535967,187156,0.69,0.75,0,0,0,0,2999.738954,0,1218.228058,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2647,536153,187156,0.69,0.07,0.01,0.12,0.09,0,658.6536098,0,1811.762024,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2648,536339,187156,0.69,0,0.11,0,0.23,0,2294.75,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2649,536526,187156,0.69,0,0,0,0,0,0,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2650,536712,187156,0.69,0.01,0,0,0.02,0,28.26639938,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2651,536898,187156,0.38,0.65,0,0,0.03,0.45,306.7150984,0,0,622.2910004,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2652,537084,187156,0.38,0.49,0.02,0,0,0.36,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2653,537270,187156,0.62,0,0.09,0,0,0,0,0,0,0,0,1832,446,382,426,387,191,1195,1162,148,590,122,105,402500,24,55.2,9.6,3.2,0,100,0,34321,27761
2654,537456,187156,0.62,0,0.08,0,0.1,0,0,0,0,0,0,2133,515,526,461,452,179,1439,1385,66,737,139,104,250000,24,54.3,10.5,2.9,0,89.1,0,31585,25580
2655,537642,187156,0.69,0,0.06,0,0,0,0,0,0,0,0,2133,515,526,461,452,179,1439,1385,66,737,139,104,250000,24,54.3,10.5,2.9,0,89.1,0,31585,25580
2656,537828,187156,0.69,0,0.04,0,0,0,0,0,0,0,0,1884,500,368,538,327,151,1233,1183,101,652,156,99,350000,22,58.7,9.7,3.4,0,90.1,6.1,35703,28862
2657,538015,187156,0.69,0,0.1,0,0.3,0,182.0428171,0,0,0,0,1726,389,443,566,248,80,1257,1283,176,615,132,96,305000,32,63.6,7.3,3.4,0,97.2,0,36590,29570
2658,534571,187209,0.77,0.34,0.03,0,0.1,0,1184.814873,0,0,0,0,2046,672,385,438,384,167,1207,1147,119,716,133,82,331000,2,46.1,14.4,3.2,0,95.4,0,32348,26187
2659,534757,187209,0.46,0.24,0.04,0,0.03,0,1264.173004,0,0,0,0,2046,672,385,438,384,167,1207,1147,119,716,133,82,331000,2,46.1,14.4,3.2,0,95.4,0,32348,26187
2660,534944,187209,0.46,0.3,0.05,0,0,0.09,425.4729919,0,0,1575.034866,0,2046,672,385,438,384,167,1207,1147,119,716,133,82,331000,2,46.1,14.4,3.2,0,95.4,0,32348,26187
2661,535130,187209,0.69,0.92,0.04,0.01,0.25,0.55,1302.855988,0,39.80099869,0,0,2025,569,393,478,423,162,1294,1348,182,831,114,104,275000,31,49.5,15.9,2.5,0,58.3,0,31299,25351
2662,535316,187209,0.62,0.84,0,0,1,0.27,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2663,535502,187209,0.62,0.17,0,0,1,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2664,535688,187209,0.46,0.17,0.03,0,0.44,0,387.1789856,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2665,535874,187209,0.38,0.98,0,0,0.47,0,289.2359924,0,61.81230164,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2666,536060,187209,0.69,0.18,0.01,0.12,0.04,0,1797.33054,0,791.5046082,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2667,536246,187209,0.69,0,0,0,0,0,1354.98999,0,822.2858028,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2668,536433,187209,0.69,0,0.06,0,0,0,53.26869965,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2669,536619,187209,0.69,0,0,0,0,0,0,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2670,536805,187209,0.69,0.23,0,0,0.39,0.09,1746.337564,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2671,536991,187209,0.38,0.9,0,0,0.16,0.55,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2672,537177,187209,0.62,0.11,0.09,0,0,0,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2673,537363,187209,0.62,0,0.04,0,0,0,0,0,0,0,0,1832,446,382,426,387,191,1195,1162,148,590,122,105,402500,24,55.2,9.6,3.2,0,100,0,34321,27761
2674,537549,187209,0.69,0,0.03,0,0,0,0,0,0,0,0,2133,515,526,461,452,179,1439,1385,66,737,139,104,250000,24,54.3,10.5,2.9,0,89.1,0,31585,25580
2675,537735,187209,0.69,0,0.09,0,0,0,470.7850037,0,0,0,0,1884,500,368,538,327,151,1233,1183,101,652,156,99,350000,22,58.7,9.7,3.4,0,90.1,6.1,35703,28862
2676,537921,187209,0.69,0,0.02,0,0.35,0,1270.165746,0,0,0,0,1884,500,368,538,327,151,1233,1183,101,652,156,99,350000,22,58.7,9.7,3.4,0,90.1,6.1,35703,28862
2677,534478,187263,0.54,0.22,0.18,0,0.1,0,1429.046497,0,0,0,0,1994,665,417,494,295,123,1206,1177,187,573,172,102,527500,4,61.2,6,3.5,0,92.9,7.1,51902,41946
2678,534664,187263,0.54,0.78,0.03,0,0.21,0,0,0,0,0,0,2046,672,385,438,384,167,1207,1147,119,716,133,82,331000,2,46.1,14.4,3.2,0,95.4,0,32348,26187
2679,534850,187263,0.46,0.2,0.1,0,0,0,1955.169952,0,0,0,0,2046,672,385,438,384,167,1207,1147,119,716,133,82,331000,2,46.1,14.4,3.2,0,95.4,0,32348,26187
2680,535037,187263,0.46,0.91,0.02,0,0.24,0.55,0,0,0,711.3040161,0,2025,569,393,478,423,162,1294,1348,182,831,114,104,275000,31,49.5,15.9,2.5,0,58.3,0,31299,25351
2681,535223,187263,0.46,0.89,0.04,0.16,0.78,0.45,0,0,0,0,0,1631,388,240,489,344,170,1073,1074,11,565,125,133,420000,27,67.9,5.5,2.5,0,51.7,0,42873,34655
2682,535409,187263,0.62,0.27,0,0,1,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2683,535595,187263,0.62,0.15,0.04,0,0.85,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2684,535781,187263,0.38,0.7,0,0,0.36,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2685,535967,187263,0.69,0.53,0.01,0.12,0,0,1455.517071,0,1899.369995,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2686,536153,187263,0.69,0,0.02,0,0,0,0,0,5343.13887,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2687,536339,187263,0.54,0,0.04,0,0,0,2532.513,0,620.5200195,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2688,536526,187263,0.69,0,0.04,0,0,0,0,0,0,0,0,1740,403,360,402,371,204,1133,1076,13,589,139,129,287500,14,57.4,7.4,2.8,0,86.2,0,35096,28378
2689,536712,187263,0.69,0.16,0,0,0.01,0,3274.851013,0,0,0,0,2195,603,415,738,360,79,1513,1485,53,852,209,118,269250,36,66.3,8.9,3.2,0,99.9,0,33123,26806
2690,536898,187263,0.62,0.87,0,0,0.73,0.55,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2691,537084,187263,0.62,0.26,0.03,0,0,0.09,0,0,0,0,0,1881,480,429,526,336,110,1291,1239,87,627,126,91,320000,11,52.4,11.6,3.4,0,100,0,31105,25197
2692,537270,187263,0.62,0,0.02,0,0,0,0,0,0,0,0,1832,446,382,426,387,191,1195,1162,148,590,122,105,402500,24,55.2,9.6,3.2,0,100,0,34321,27761
2693,537456,187263,0.62,0,0.05,0,0,0,0,0,0,0,0,1832,446,382,426,387,191,1195,1162,148,590,122,105,402500,24,55.2,9.6,3.2,0,100,0,34321,27761
2694,537642,187263,0.62,0,0.12,0,0,0,0,0,0,0,0,1884,500,368,538,327,151,1233,1183,101,652,156,99,350000,22,58.7,9.7,3.4,0,90.1,6.1,35703,28862
2695,537828,187263,0.69,0,0.06,0,0.02,0,1293.988896,0,0,0,0,1884,500,368,538,327,151,1233,1183,101,652,156,99,350000,22,58.7,9.7,3.4,0,90.1,6.1,35703,28862
2696,538015,187263,0.69,0,0.04,0,0.53,0,0,0,0,0,0,1726,389,443,566,248,80,1257,1283,176,615,132,96,305000,32,63.6,7.3,3.4,0,97.2,0,36590,29570
2697,534385,187317,0.54,0.05,0.12,0,0.09,0,611.5117012,0,0,0,0,1994,665,417,494,295,123,1206,1177,187,573,172,102,527500,4,61.2,6,3.5,0,92.9,7.1,51902,41946
2698,534571,187317,0.54,0.82,0.04,0,0.62,0,495.4418106,0,0,0,0,1563,536,284,353,265,125,902,878,72,539,132,85,460000,4,49.1,14.5,3,0,100,0,33436,27054
